Date_datetime,Région,tmoy,annee,mois,Jour_semaine,Consommation (MW)
2020-04-07,Occitanie,14.59,2020,4,1,1520374.0
2020-04-07,Pays de la Loire,15.9,2020,4,1,1645488.0
2020-04-07,Provence-Alpes-Côte d'Azur,13.6,2020,4,1,1832628.0
2020-04-07,Île-de-France,16.25,2020,4,1,2130100.0
2020-04-08,Auvergne-Rhône-Alpes,13.35,2020,4,2,290143.0
2020-04-08,Bourgogne-Franche-Comté,14.48,2020,4,2,385804.0
2020-04-08,Bretagne,14.3,2020,4,2,491928.0
2020-04-08,Centre-Val de Loire,15.82,2020,4,2,573978.0
2020-04-08,Grand Est,14.61,2020,4,2,758588.0
2020-04-08,Hauts-de-France,16.19,2020,4,2,980056.0
2020-04-08,Normandie,15.91,2020,4,2,1106182.0
2020-04-08,Nouvelle-Aquitaine,16.45,2020,4,2,1298538.0
2020-04-08,Occitanie,15.0,2020,4,2,1471847.0
2020-04-08,Pays de la Loire,16.73,2020,4,2,1593505.0
2020-04-08,Provence-Alpes-Côte d'Azur,13.78,2020,4,2,1777581.0
2020-04-08,Île-de-France,16.52,2020,4,2,2064286.0
2020-04-09,Auvergne-Rhône-Alpes,13.82,2020,4,3,287652.0
2020-04-09,Bourgogne-Franche-Comté,14.7,2020,4,3,378362.0
2020-04-09,Bretagne,15.3,2020,4,3,480450.0
2020-04-09,Centre-Val de Loire,15.72,2020,4,3,561709.0
2020-04-09,Grand Est,14.74,2020,4,3,747616.0
2020-04-09,Hauts-de-France,16.21,2020,4,3,963279.0
2020-04-09,Normandie,15.33,2020,4,3,1085081.0
2020-04-09,Nouvelle-Aquitaine,16.76,2020,4,3,1271360.0
2020-04-09,Occitanie,14.6,2020,4,3,1438881.0
2020-04-09,Pays de la Loire,16.7,2020,4,3,1557852.0
2020-04-09,Provence-Alpes-Côte d'Azur,14.23,2020,4,3,1739818.0
2020-04-09,Île-de-France,16.96,2020,4,3,2018379.0
2020-04-10,Auvergne-Rhône-Alpes,14.25,2020,4,4,281099.0
2020-04-10,Bourgogne-Franche-Comté,15.25,2020,4,4,369620.0
2020-04-10,Bretagne,16.85,2020,4,4,467075.0
2020-04-10,Centre-Val de Loire,15.85,2020,4,4,546265.0
2020-04-10,Grand Est,15.41,2020,4,4,721137.0
2020-04-10,Hauts-de-France,16.18,2020,4,4,933732.0
2020-04-10,Normandie,16.44,2020,4,4,1052224.0
2020-04-10,Nouvelle-Aquitaine,17.25,2020,4,4,1232012.0
2020-04-10,Occitanie,15.33,2020,4,4,1395333.0
2020-04-10,Pays de la Loire,18.08,2020,4,4,1509855.0
2020-04-10,Provence-Alpes-Côte d'Azur,13.73,2020,4,4,1688596.0
2020-04-10,Île-de-France,17.44,2020,4,4,1959944.0
2020-04-11,Auvergne-Rhône-Alpes,14.3,2020,4,5,257612.0
2020-04-11,Bourgogne-Franche-Comté,15.24,2020,4,5,337894.0
2020-04-11,Bretagne,15.99,2020,4,5,424341.0
2020-04-11,Centre-Val de Loire,16.65,2020,4,5,496273.0
2020-04-11,Grand Est,15.39,2020,4,5,661420.0
2020-04-11,Hauts-de-France,16.38,2020,4,5,861127.0
2020-04-11,Normandie,17.61,2020,4,5,972149.0
2020-04-11,Nouvelle-Aquitaine,16.31,2020,4,5,1142970.0
2020-04-11,Occitanie,14.66,2020,4,5,1296180.0
2020-04-11,Pays de la Loire,17.2,2020,4,5,1398553.0
2020-04-11,Provence-Alpes-Côte d'Azur,13.8,2020,4,5,1572387.0
2020-04-11,Île-de-France,18.35,2020,4,5,1831454.0
2020-04-12,Auvergne-Rhône-Alpes,13.28,2020,4,6,250219.0
2020-04-12,Bourgogne-Franche-Comté,15.13,2020,4,6,323373.0
2020-04-12,Bretagne,14.32,2020,4,6,405084.0
2020-04-12,Centre-Val de Loire,15.98,2020,4,6,473568.0
2020-04-12,Grand Est,15.74,2020,4,6,634431.0
2020-04-12,Hauts-de-France,16.16,2020,4,6,826126.0
2020-04-12,Normandie,16.29,2020,4,6,932880.0
2020-04-12,Nouvelle-Aquitaine,15.74,2020,4,6,1098516.0
2020-04-12,Occitanie,14.16,2020,4,6,1249278.0
2020-04-12,Pays de la Loire,16.5,2020,4,6,1346392.0
2020-04-12,Provence-Alpes-Côte d'Azur,12.75,2020,4,6,1517783.0
2020-04-12,Île-de-France,17.81,2020,4,6,1769971.0
2020-04-13,Auvergne-Rhône-Alpes,12.98,2020,4,0,254652.0
2020-04-13,Bourgogne-Franche-Comté,14.12,2020,4,0,330182.0
2020-04-13,Bretagne,13.0,2020,4,0,414884.0
2020-04-13,Centre-Val de Loire,14.91,2020,4,0,485380.0
2020-04-13,Grand Est,12.97,2020,4,0,651963.0
2020-04-13,Hauts-de-France,9.84,2020,4,0,856727.0
2020-04-13,Normandie,11.46,2020,4,0,963030.0
2020-04-13,Nouvelle-Aquitaine,16.57,2020,4,0,1129009.0
2020-04-13,Occitanie,13.05,2020,4,0,1289913.0
2020-04-13,Pays de la Loire,16.3,2020,4,0,1386392.0
2020-04-13,Provence-Alpes-Côte d'Azur,14.04,2020,4,0,1561490.0
2020-04-13,Île-de-France,13.78,2020,4,0,1820467.0
2020-04-14,Auvergne-Rhône-Alpes,11.94,2020,4,1,282522.0
2020-04-14,Bourgogne-Franche-Comté,9.33,2020,4,1,376069.0
2020-04-14,Bretagne,9.71,2020,4,1,479571.0
2020-04-14,Centre-Val de Loire,9.25,2020,4,1,563548.0
2020-04-14,Grand Est,6.51,2020,4,1,758943.0
2020-04-14,Hauts-de-France,6.34,2020,4,1,988628.0
2020-04-14,Normandie,7.29,2020,4,1,1120451.0
2020-04-14,Nouvelle-Aquitaine,14.35,2020,4,1,1303920.0
2020-04-14,Occitanie,15.71,2020,4,1,1470694.0
2020-04-14,Pays de la Loire,10.42,2020,4,1,1590656.0
2020-04-14,Provence-Alpes-Côte d'Azur,14.82,2020,4,1,1769568.0
2020-04-14,Île-de-France,7.94,2020,4,1,2062013.0
2020-04-15,Auvergne-Rhône-Alpes,11.95,2020,4,2,295163.0
2020-04-15,Bourgogne-Franche-Comté,11.41,2020,4,2,396282.0
2020-04-15,Bretagne,12.38,2020,4,2,500922.0
2020-04-15,Centre-Val de Loire,11.47,2020,4,2,588531.0
2020-04-15,Grand Est,9.83,2020,4,2,788736.0
2020-04-15,Hauts-de-France,10.28,2020,4,2,1022767.0
2020-04-15,Normandie,10.45,2020,4,2,1156721.0
2020-04-15,Nouvelle-Aquitaine,15.6,2020,4,2,1343452.0
2020-04-15,Occitanie,14.27,2020,4,2,1510655.0
2020-04-15,Pays de la Loire,13.35,2020,4,2,1636908.0
2020-04-15,Provence-Alpes-Côte d'Azur,14.51,2020,4,2,1812943.0
2020-04-15,Île-de-France,11.49,2020,4,2,2109272.0
2020-04-16,Auvergne-Rhône-Alpes,15.52,2020,4,3,288512.0
2020-04-16,Bourgogne-Franche-Comté,14.68,2020,4,3,389754.0
2020-04-16,Bretagne,16.15,2020,4,3,489959.0
2020-04-16,Centre-Val de Loire,15.48,2020,4,3,574805.0
2020-04-16,Grand Est,13.94,2020,4,3,767908.0
2020-04-16,Hauts-de-France,13.98,2020,4,3,993867.0
2020-04-16,Normandie,14.84,2020,4,3,1121800.0
2020-04-16,Nouvelle-Aquitaine,17.42,2020,4,3,1304536.0
2020-04-16,Occitanie,15.66,2020,4,3,1470736.0
2020-04-16,Pays de la Loire,17.1,2020,4,3,1591626.0
2020-04-16,Provence-Alpes-Côte d'Azur,14.82,2020,4,3,1769105.0
2020-04-16,Île-de-France,16.14,2020,4,3,2051313.0
2020-04-17,Auvergne-Rhône-Alpes,15.2,2020,4,4,278961.0
2020-04-17,Bourgogne-Franche-Comté,16.15,2020,4,4,375365.0
2020-04-17,Bretagne,15.58,2020,4,4,472627.0
2020-04-17,Centre-Val de Loire,17.41,2020,4,4,552326.0
2020-04-17,Grand Est,15.86,2020,4,4,738319.0
2020-04-17,Hauts-de-France,15.05,2020,4,4,957232.0
2020-04-17,Normandie,15.81,2020,4,4,1080211.0
2020-04-17,Nouvelle-Aquitaine,17.91,2020,4,4,1258573.0
2020-04-17,Occitanie,15.29,2020,4,4,1424273.0
2020-04-17,Pays de la Loire,18.15,2020,4,4,1541097.0
2020-04-17,Provence-Alpes-Côte d'Azur,13.73,2020,4,4,1720560.0
2020-04-17,Île-de-France,18.23,2020,4,4,1989723.0
2020-04-18,Auvergne-Rhône-Alpes,16.3,2020,4,5,257096.0
2020-04-18,Bourgogne-Franche-Comté,16.08,2020,4,5,341611.0
2020-04-18,Bretagne,14.24,2020,4,5,428084.0
2020-04-18,Centre-Val de Loire,16.65,2020,4,5,500738.0
2020-04-18,Grand Est,16.39,2020,4,5,666291.0
2020-04-18,Hauts-de-France,14.32,2020,4,5,873583.0
2020-04-18,Normandie,14.43,2020,4,5,989133.0
2020-04-18,Nouvelle-Aquitaine,16.94,2020,4,5,1155219.0
2020-04-18,Occitanie,16.72,2020,4,5,1307906.0
2020-04-18,Pays de la Loire,16.38,2020,4,5,1410730.0
2020-04-18,Provence-Alpes-Côte d'Azur,15.49,2020,4,5,1581002.0
2020-04-18,Île-de-France,18.52,2020,4,5,1836193.0
2020-04-19,Auvergne-Rhône-Alpes,13.22,2020,4,6,250198.0
2020-04-19,Bourgogne-Franche-Comté,15.65,2020,4,6,319813.0
2020-04-19,Bretagne,12.15,2020,4,6,403881.0
2020-04-19,Centre-Val de Loire,15.47,2020,4,6,477951.0
2020-04-19,Grand Est,14.53,2020,4,6,646183.0
2020-04-19,Hauts-de-France,11.6,2020,4,6,847680.0
2020-04-19,Normandie,12.85,2020,4,6,961710.0
2020-04-19,Nouvelle-Aquitaine,15.04,2020,4,6,1125508.0
2020-04-19,Occitanie,14.59,2020,4,6,1277471.0
2020-04-19,Pays de la Loire,14.25,2020,4,6,1378019.0
2020-04-19,Provence-Alpes-Côte d'Azur,14.23,2020,4,6,1550135.0
2020-04-19,Île-de-France,15.79,2020,4,6,1795747.0
2020-04-20,Auvergne-Rhône-Alpes,15.8,2020,4,0,278665.0
2020-04-20,Bourgogne-Franche-Comté,17.16,2020,4,0,359686.0
2020-04-20,Bretagne,11.3,2020,4,0,465645.0
2020-04-20,Centre-Val de Loire,15.95,2020,4,0,549104.0
2020-04-20,Grand Est,14.92,2020,4,0,745721.0
2020-04-20,Hauts-de-France,14.12,2020,4,0,964216.0
2020-04-20,Normandie,13.07,2020,4,0,1084415.0
2020-04-20,Nouvelle-Aquitaine,15.37,2020,4,0,1268540.0
2020-04-20,Occitanie,14.98,2020,4,0,1435090.0
2020-04-20,Pays de la Loire,14.88,2020,4,0,1556047.0
2020-04-20,Provence-Alpes-Côte d'Azur,15.67,2020,4,0,1739585.0
2020-04-20,Île-de-France,15.86,2020,4,0,2006955.0
2020-04-21,Auvergne-Rhône-Alpes,15.44,2020,4,1,284533.0
2020-04-21,Bourgogne-Franche-Comté,14.38,2020,4,1,370486.0
2020-04-21,Bretagne,14.98,2020,4,1,474838.0
2020-04-21,Centre-Val de Loire,13.93,2020,4,1,560263.0
2020-04-21,Grand Est,14.54,2020,4,1,764248.0
2020-04-21,Hauts-de-France,14.49,2020,4,1,984309.0
2020-04-21,Normandie,13.04,2020,4,1,1104198.0
2020-04-21,Nouvelle-Aquitaine,14.15,2020,4,1,1298955.0
2020-04-21,Occitanie,14.7,2020,4,1,1470287.0
2020-04-21,Pays de la Loire,14.9,2020,4,1,1593267.0
2020-04-21,Provence-Alpes-Côte d'Azur,15.76,2020,4,1,1779183.0
2020-04-21,Île-de-France,15.29,2020,4,1,2051111.0
2020-04-22,Auvergne-Rhône-Alpes,15.5,2020,4,2,289150.0
2020-04-22,Bourgogne-Franche-Comté,14.89,2020,4,2,382538.0
2020-04-22,Bretagne,14.29,2020,4,2,483537.0
2020-04-22,Centre-Val de Loire,15.32,2020,4,2,567077.0
2020-04-22,Grand Est,14.94,2020,4,2,764619.0
2020-04-22,Hauts-de-France,15.33,2020,4,2,981559.0
2020-04-22,Normandie,14.03,2020,4,2,1100567.0
2020-04-22,Nouvelle-Aquitaine,15.05,2020,4,2,1294855.0
2020-04-22,Occitanie,13.95,2020,4,2,1470931.0
2020-04-22,Pays de la Loire,17.42,2020,4,2,1592728.0
2020-04-22,Provence-Alpes-Côte d'Azur,15.1,2020,4,2,1777777.0
2020-04-22,Île-de-France,16.19,2020,4,2,2052391.0
2020-04-23,Auvergne-Rhône-Alpes,16.2,2020,4,3,288060.0
2020-04-23,Bourgogne-Franche-Comté,15.72,2020,4,3,386775.0
2020-04-23,Bretagne,14.24,2020,4,3,487251.0
2020-04-23,Centre-Val de Loire,15.99,2020,4,3,570533.0
2020-04-23,Grand Est,14.44,2020,4,3,761550.0
2020-04-23,Hauts-de-France,15.67,2020,4,3,974910.0
2020-04-23,Normandie,14.79,2020,4,3,1092446.0
2020-04-23,Nouvelle-Aquitaine,15.71,2020,4,3,1283542.0
2020-04-23,Occitanie,15.66,2020,4,3,1451831.0
2020-04-23,Pays de la Loire,15.77,2020,4,3,1573733.0
2020-04-23,Provence-Alpes-Côte d'Azur,16.11,2020,4,3,1751864.0
2020-04-23,Île-de-France,17.38,2020,4,3,2027763.0
2020-04-24,Auvergne-Rhône-Alpes,16.52,2020,4,4,279776.0
2020-04-24,Bourgogne-Franche-Comté,15.98,2020,4,4,370916.0
2020-04-24,Bretagne,14.01,2020,4,4,470327.0
2020-04-24,Centre-Val de Loire,16.69,2020,4,4,552356.0
2020-04-24,Grand Est,14.62,2020,4,4,742053.0
2020-04-24,Hauts-de-France,13.91,2020,4,4,953525.0
2020-04-24,Normandie,15.76,2020,4,4,1068240.0
2020-04-24,Nouvelle-Aquitaine,16.51,2020,4,4,1255964.0
2020-04-24,Occitanie,16.21,2020,4,4,1417892.0
2020-04-24,Pays de la Loire,16.28,2020,4,4,1537368.0
2020-04-24,Provence-Alpes-Côte d'Azur,15.65,2020,4,4,1711646.0
2020-04-24,Île-de-France,17.93,2020,4,4,1983548.0
2020-04-25,Auvergne-Rhône-Alpes,16.81,2020,4,5,252708.0
2020-04-25,Bourgogne-Franche-Comté,16.98,2020,4,5,328700.0
2020-04-25,Bretagne,13.51,2020,4,5,416505.0
2020-04-25,Centre-Val de Loire,14.88,2020,4,5,490103.0
2020-04-25,Grand Est,14.59,2020,4,5,668307.0
2020-04-25,Hauts-de-France,11.21,2020,4,5,872094.0
2020-04-25,Normandie,13.42,2020,4,5,980382.0
2020-04-25,Nouvelle-Aquitaine,17.79,2020,4,5,1148606.0
2020-04-25,Occitanie,16.9,2020,4,5,1296981.0
2020-04-25,Pays de la Loire,17.05,2020,4,5,1400051.0
2020-04-25,Provence-Alpes-Côte d'Azur,15.52,2020,4,5,1566288.0
2020-04-25,Île-de-France,15.59,2020,4,5,1823018.0
2020-04-26,Auvergne-Rhône-Alpes,15.67,2020,4,6,245285.0
2020-04-26,Bourgogne-Franche-Comté,15.49,2020,4,6,322500.0
2020-04-26,Bretagne,13.4,2020,4,6,404976.0
2020-04-26,Centre-Val de Loire,14.39,2020,4,6,476133.0
2020-04-26,Grand Est,13.69,2020,4,6,644820.0
2020-04-26,Hauts-de-France,10.39,2020,4,6,845659.0
2020-04-26,Normandie,13.12,2020,4,6,951782.0
2020-04-26,Nouvelle-Aquitaine,17.05,2020,4,6,1114604.0
2020-04-26,Occitanie,16.39,2020,4,6,1258065.0
2020-04-26,Pays de la Loire,16.42,2020,4,6,1356495.0
2020-04-26,Provence-Alpes-Côte d'Azur,15.62,2020,4,6,1519156.0
2020-04-26,Île-de-France,13.57,2020,4,6,1776418.0
2020-04-27,Auvergne-Rhône-Alpes,15.02,2020,4,0,278848.0
2020-04-27,Bourgogne-Franche-Comté,14.84,2020,4,0,375274.0
2020-04-27,Bretagne,11.82,2020,4,0,474739.0
2020-04-27,Centre-Val de Loire,15.83,2020,4,0,555435.0
2020-04-27,Grand Est,14.6,2020,4,0,739382.0
2020-04-27,Hauts-de-France,14.02,2020,4,0,954729.0
2020-04-27,Normandie,14.02,2020,4,0,1071742.0
2020-04-27,Nouvelle-Aquitaine,14.79,2020,4,0,1256082.0
2020-04-27,Occitanie,15.42,2020,4,0,1414891.0
2020-04-27,Pays de la Loire,14.98,2020,4,0,1535027.0
2020-04-27,Provence-Alpes-Côte d'Azur,15.82,2020,4,0,1704485.0
2020-04-27,Île-de-France,16.62,2020,4,0,1979211.0
2020-04-28,Auvergne-Rhône-Alpes,13.4,2020,4,1,293655.0
2020-04-28,Bourgogne-Franche-Comté,14.62,2020,4,1,396847.0
2020-04-28,Bretagne,13.0,2020,4,1,500110.0
2020-04-28,Centre-Val de Loire,14.82,2020,4,1,585035.0
2020-04-28,Grand Est,14.95,2020,4,1,777664.0
2020-04-28,Hauts-de-France,13.58,2020,4,1,999897.0
2020-04-28,Normandie,13.61,2020,4,1,1119352.0
2020-04-28,Nouvelle-Aquitaine,13.79,2020,4,1,1312595.0
2020-04-28,Occitanie,14.97,2020,4,1,1479687.0
2020-04-28,Pays de la Loire,15.15,2020,4,1,1605933.0
2020-04-28,Provence-Alpes-Côte d'Azur,15.43,2020,4,1,1779311.0
2020-04-28,Île-de-France,15.75,2020,4,1,2056626.0
2020-04-29,Auvergne-Rhône-Alpes,12.88,2020,4,2,296450.0
2020-04-29,Bourgogne-Franche-Comté,13.41,2020,4,2,403561.0
2020-04-29,Bretagne,11.86,2020,4,2,510067.0
2020-04-29,Centre-Val de Loire,12.79,2020,4,2,610230.0
2020-04-29,Grand Est,13.87,2020,4,2,805003.0
2020-04-29,Hauts-de-France,12.92,2020,4,2,1032308.0
2020-04-29,Normandie,11.34,2020,4,2,1156554.0
2020-04-29,Nouvelle-Aquitaine,13.96,2020,4,2,1354464.0
2020-04-29,Occitanie,14.41,2020,4,2,1522311.0
2020-04-29,Pays de la Loire,12.55,2020,4,2,1653949.0
2020-04-29,Provence-Alpes-Côte d'Azur,14.53,2020,4,2,1825066.0
2020-04-29,Île-de-France,13.05,2020,4,2,2101042.0
2020-04-30,Auvergne-Rhône-Alpes,12.88,2020,4,3,296399.0
2020-04-30,Bourgogne-Franche-Comté,12.88,2020,4,3,401315.0
2020-04-30,Bretagne,10.68,2020,4,3,510647.0
2020-04-30,Centre-Val de Loire,11.93,2020,4,3,614780.0
2020-04-30,Grand Est,11.93,2020,4,3,813808.0
2020-04-30,Hauts-de-France,11.24,2020,4,3,1043657.0
2020-04-30,Normandie,10.02,2020,4,3,1170253.0
2020-04-30,Nouvelle-Aquitaine,14.0,2020,4,3,1369917.0
2020-04-30,Occitanie,15.51,2020,4,3,1533750.0
2020-04-30,Pays de la Loire,12.05,2020,4,3,1667238.0
2020-04-30,Provence-Alpes-Côte d'Azur,14.41,2020,4,3,1838560.0
2020-04-30,Île-de-France,11.63,2020,4,3,2118568.0
2020-05-01,Auvergne-Rhône-Alpes,11.3,2020,5,4,266795.0
2020-05-01,Bourgogne-Franche-Comté,12.42,2020,5,4,348732.0
2020-05-01,Bretagne,12.55,2020,5,4,438328.0
2020-05-01,Centre-Val de Loire,13.43,2020,5,4,526667.0
2020-05-01,Grand Est,11.6,2020,5,4,702944.0
2020-05-01,Hauts-de-France,10.77,2020,5,4,909985.0
2020-05-01,Normandie,11.34,2020,5,4,1022040.0
2020-05-01,Nouvelle-Aquitaine,14.1,2020,5,4,1203829.0
2020-05-01,Occitanie,15.33,2020,5,4,1348716.0
2020-05-01,Pays de la Loire,13.58,2020,5,4,1459454.0
2020-05-01,Provence-Alpes-Côte d'Azur,14.6,2020,5,4,1621614.0
2020-05-01,Île-de-France,13.07,2020,5,4,1886965.0
2020-05-02,Auvergne-Rhône-Alpes,13.56,2020,5,5,267876.0
2020-05-02,Bourgogne-Franche-Comté,12.47,2020,5,5,350911.0
2020-05-02,Bretagne,12.09,2020,5,5,442449.0
2020-05-02,Centre-Val de Loire,12.77,2020,5,5,528952.0
2020-05-02,Grand Est,10.67,2020,5,5,712949.0
2020-05-02,Hauts-de-France,10.87,2020,5,5,920099.0
2020-05-02,Normandie,10.48,2020,5,5,1033821.0
2020-05-02,Nouvelle-Aquitaine,16.03,2020,5,5,1214079.0
2020-05-02,Occitanie,18.07,2020,5,5,1353209.0
2020-05-02,Pays de la Loire,13.08,2020,5,5,1465061.0
2020-05-02,Provence-Alpes-Côte d'Azur,18.12,2020,5,5,1623390.0
2020-05-02,Île-de-France,11.8,2020,5,5,1892911.0
2020-05-03,Auvergne-Rhône-Alpes,15.66,2020,5,6,255632.0
2020-05-03,Bourgogne-Franche-Comté,13.53,2020,5,6,336379.0
2020-05-03,Bretagne,15.42,2020,5,6,421519.0
2020-05-03,Centre-Val de Loire,15.97,2020,5,6,496177.0
2020-05-03,Grand Est,10.69,2020,5,6,677876.0
2020-05-03,Hauts-de-France,10.41,2020,5,6,885082.0
2020-05-03,Normandie,13.47,2020,5,6,996874.0
2020-05-03,Nouvelle-Aquitaine,17.79,2020,5,6,1166424.0
2020-05-03,Occitanie,19.35,2020,5,6,1297271.0
2020-05-03,Pays de la Loire,16.42,2020,5,6,1402929.0
2020-05-03,Provence-Alpes-Côte d'Azur,18.72,2020,5,6,1556189.0
2020-05-03,Île-de-France,14.89,2020,5,6,1828050.0
2020-05-04,Auvergne-Rhône-Alpes,17.08,2020,5,0,285564.0
2020-05-04,Bourgogne-Franche-Comté,16.58,2020,5,0,384042.0
2020-05-04,Bretagne,15.98,2020,5,0,482749.0
2020-05-04,Centre-Val de Loire,16.23,2020,5,0,565970.0
2020-05-04,Grand Est,15.48,2020,5,0,757804.0
2020-05-04,Hauts-de-France,13.43,2020,5,0,980821.0
2020-05-04,Normandie,13.71,2020,5,0,1101073.0
2020-05-04,Nouvelle-Aquitaine,20.11,2020,5,0,1287555.0
2020-05-04,Occitanie,19.24,2020,5,0,1432900.0
2020-05-04,Pays de la Loire,17.55,2020,5,0,1558131.0
2020-05-04,Provence-Alpes-Côte d'Azur,17.52,2020,5,0,1720383.0
2020-05-04,Île-de-France,14.93,2020,5,0,2006317.0
2020-05-05,Auvergne-Rhône-Alpes,19.25,2020,5,1,282589.0
2020-05-05,Bourgogne-Franche-Comté,15.77,2020,5,1,384605.0
2020-05-05,Bretagne,15.39,2020,5,1,485385.0
2020-05-05,Centre-Val de Loire,15.44,2020,5,1,567179.0
2020-05-05,Grand Est,12.32,2020,5,1,766697.0
2020-05-05,Hauts-de-France,11.49,2020,5,1,996190.0
2020-05-05,Normandie,10.54,2020,5,1,1124552.0
2020-05-05,Nouvelle-Aquitaine,19.07,2020,5,1,1301615.0
2020-05-05,Occitanie,20.12,2020,5,1,1445857.0
2020-05-05,Pays de la Loire,15.78,2020,5,1,1569775.0
2020-05-05,Provence-Alpes-Côte d'Azur,17.59,2020,5,1,1733993.0
2020-05-05,Île-de-France,12.66,2020,5,1,2031425.0
2020-05-06,Auvergne-Rhône-Alpes,15.44,2020,5,2,278227.0
2020-05-06,Bourgogne-Franche-Comté,15.11,2020,5,2,374914.0
2020-05-06,Bretagne,15.51,2020,5,2,475988.0
2020-05-06,Centre-Val de Loire,14.76,2020,5,2,554897.0
2020-05-06,Grand Est,13.07,2020,5,2,753735.0
2020-05-06,Hauts-de-France,12.75,2020,5,2,981360.0
2020-05-06,Normandie,12.7,2020,5,2,1107899.0
2020-05-06,Nouvelle-Aquitaine,17.37,2020,5,2,1289964.0
2020-05-06,Occitanie,19.12,2020,5,2,1434494.0
2020-05-06,Pays de la Loire,15.85,2020,5,2,1558142.0
2020-05-06,Provence-Alpes-Côte d'Azur,18.69,2020,5,2,1721414.0
2020-05-06,Île-de-France,15.81,2020,5,2,2012121.0
2020-05-07,Auvergne-Rhône-Alpes,15.99,2020,5,3,280626.0
2020-05-07,Bourgogne-Franche-Comté,14.23,2020,5,3,378555.0
2020-05-07,Bretagne,16.32,2020,5,3,476840.0
2020-05-07,Centre-Val de Loire,14.32,2020,5,3,555056.0
2020-05-07,Grand Est,12.67,2020,5,3,751495.0
2020-05-07,Hauts-de-France,13.15,2020,5,3,977415.0
2020-05-07,Normandie,13.68,2020,5,3,1098037.0
2020-05-07,Nouvelle-Aquitaine,18.67,2020,5,3,1278233.0
2020-05-07,Occitanie,18.37,2020,5,3,1422519.0
2020-05-07,Pays de la Loire,16.65,2020,5,3,1543818.0
2020-05-07,Provence-Alpes-Côte d'Azur,18.42,2020,5,3,1706507.0
2020-05-07,Île-de-France,14.5,2020,5,3,1991645.0
2020-05-08,Auvergne-Rhône-Alpes,18.81,2020,5,4,251699.0
2020-05-08,Bourgogne-Franche-Comté,17.3,2020,5,4,345168.0
2020-05-08,Bretagne,16.9,2020,5,4,428266.0
2020-05-08,Centre-Val de Loire,16.14,2020,5,4,497091.0
2020-05-08,Grand Est,15.91,2020,5,4,663442.0
2020-05-08,Hauts-de-France,15.13,2020,5,4,869529.0
2020-05-08,Normandie,14.59,2020,5,4,977708.0
2020-05-08,Nouvelle-Aquitaine,19.77,2020,5,4,1138228.0
2020-05-08,Occitanie,19.19,2020,5,4,1270574.0
2020-05-08,Pays de la Loire,17.05,2020,5,4,1374214.0
2020-05-08,Provence-Alpes-Côte d'Azur,18.35,2020,5,4,1529561.0
2020-05-08,Île-de-France,16.39,2020,5,4,1795027.0
2020-05-09,Auvergne-Rhône-Alpes,17.89,2020,5,5,244380.0
2020-05-09,Bourgogne-Franche-Comté,18.67,2020,5,5,334402.0
2020-05-09,Bretagne,16.65,2020,5,5,416650.0
2020-05-09,Centre-Val de Loire,19.13,2020,5,5,477910.0
2020-05-09,Grand Est,17.77,2020,5,5,640198.0
2020-05-09,Hauts-de-France,17.85,2020,5,5,839397.0
2020-05-09,Normandie,16.61,2020,5,5,945481.0
2020-05-09,Nouvelle-Aquitaine,19.82,2020,5,5,1102698.0
2020-05-09,Occitanie,17.75,2020,5,5,1233970.0
2020-05-09,Pays de la Loire,19.35,2020,5,5,1335684.0
2020-05-09,Provence-Alpes-Côte d'Azur,16.68,2020,5,5,1493049.0
2020-05-09,Île-de-France,19.49,2020,5,5,1758479.0
2020-05-10,Auvergne-Rhône-Alpes,16.71,2020,5,6,238331.0
2020-05-10,Bourgogne-Franche-Comté,18.95,2020,5,6,315887.0
2020-05-10,Bretagne,15.91,2020,5,6,395018.0
2020-05-10,Centre-Val de Loire,18.32,2020,5,6,459381.0
2020-05-10,Grand Est,19.15,2020,5,6,624023.0
2020-05-10,Hauts-de-France,15.47,2020,5,6,822324.0
2020-05-10,Normandie,15.93,2020,5,6,926680.0
2020-05-10,Nouvelle-Aquitaine,16.77,2020,5,6,1081606.0
2020-05-10,Occitanie,15.88,2020,5,6,1214618.0
2020-05-10,Pays de la Loire,18.7,2020,5,6,1311095.0
2020-05-10,Provence-Alpes-Côte d'Azur,16.41,2020,5,6,1467091.0
2020-05-10,Île-de-France,18.5,2020,5,6,1724113.0
2020-05-11,Auvergne-Rhône-Alpes,14.82,2020,5,0,281831.0
2020-05-11,Bourgogne-Franche-Comté,10.25,2020,5,0,381198.0
2020-05-11,Bretagne,10.55,2020,5,0,481559.0
2020-05-11,Centre-Val de Loire,9.15,2020,5,0,566081.0
2020-05-11,Grand Est,8.14,2020,5,0,770075.0
2020-05-11,Hauts-de-France,9.45,2020,5,0,1005431.0
2020-05-11,Normandie,9.69,2020,5,0,1129910.0
2020-05-11,Nouvelle-Aquitaine,11.4,2020,5,0,1318271.0
2020-05-11,Occitanie,14.26,2020,5,0,1472904.0
2020-05-11,Pays de la Loire,10.95,2020,5,0,1597663.0
2020-05-11,Provence-Alpes-Côte d'Azur,14.82,2020,5,0,1767294.0
2020-05-11,Île-de-France,9.95,2020,5,0,2066020.0
2020-05-12,Auvergne-Rhône-Alpes,8.97,2020,5,1,302285.0
2020-05-12,Bourgogne-Franche-Comté,8.69,2020,5,1,408914.0
